knee_angle,hip_angle,knee_to_ankle_distance,hip_to_floor_distance,hip_rel_x,hip_rel_y,knee_rel_x,knee_rel_y,ankle_rel_x,ankle_rel_y,thigh_to_floor_angle,thigh_to_floor_angle_smooth,thigh_angle_change,angle_change,descent_score,depth_score,ascent_score,repetition
148.8011741721956,145.60087292820748,0.1918816589672389,0.5308303534984589,0.02220868319272995,0.3275687098503113,-0.0433194562792778,0.1739310771226883,0.0,0.0,19.70258975197646,23.18820878983624,3.859994826906359,3.439080416592745,97.14285714285714,100.0,77.27272727272727,1
153.91250925637794,152.5064084984535,0.1894036331898231,0.5484926402568817,0.01912388950586319,0.35146285593509674,-0.03901508450508118,0.18311025202274323,0.0,0.0,15.150224397927019,19.223947781469278,3.330167999163791,4.552365354049442,97.14285714285714,100.0,77.27272727272727,1
159.90456106345462,156.92111319066322,0.19878854915169217,0.5617259442806244,0.014733165502548218,0.3741215318441391,-0.034475378692150116,0.18939200043678284,0.0,0.0,11.800951588856108,14.99626453186163,2.7525381547164756,3.3492728090709107,97.14285714285714,100.0,77.27272727272727,1
164.33515706403247,162.34364569807767,0.19562291643088162,0.5598103404045105,0.01110030710697174,0.38522401452064514,-0.028718188405036926,0.19425411522388458,0.0,0.0,8.879800134333578,11.80082523439577,3.089259336487231,2.92115145452253,97.14285714285714,100.0,77.27272727272727,1
167.80942199581324,166.24146510791667,0.19340864201993255,0.5645171701908112,0.007016457617282867,0.38899269700050354,-0.023607127368450165,0.19390828907489777,0.0,0.0,6.499903719814853,8.965277778808513,2.012444070449959,2.3798964145187256,97.14285714285714,100.0,77.27272727272727,1
171.94764911933572,169.37776344628008,0.19079604190135213,0.5711522400379181,0.003875933587551117,0.39319030195474625,-0.01854589581489563,0.19230374693870544,0.0,0.0,4.151108331200334,6.392068016509132,2.2538038935561957,2.348795388614519,97.14285714285714,100.0,77.27272727272727,1
177.10702196403167,173.9601570069874,0.18041546869734187,0.5690966248512268,-0.00011170655488967896,0.3922891169786453,-0.010502099990844727,0.1858542561531067,0.0,0.0,0.9483066555164612,2.8846167109151217,1.9950811525668684,3.2028016756838724,97.14285714285714,100.0,77.27272727272727,1
176.80903949717555,179.24536347572345,0.22721926877535914,0.47824305295944214,,,,,0.0,0.0,-1.1820248125220587,,5.085227515446675,,89.65517241379311,60.0,77.41935483870968,2
168.559102487546,167.83513176355012,0.23522744293260703,0.4836629033088684,0.005353182554244995,0.45384491980075836,-0.016421079635620117,0.23472267389297485,0.0,0.0,7.3423664528386325,5.683171035101868,1.3131259438770968,-8.524391265360691,89.65517241379311,60.0,77.41935483870968,2
166.66358849964473,165.3128875847089,0.23524616461563466,0.4784729480743408,0.009323328733444214,0.4516603648662567,-0.016826853156089783,0.23491047322750092,0.0,0.0,8.966488948687186,6.895521977494887,1.6241224958485532,-1.6241224958485532,89.65517241379311,60.0,77.41935483870968,2
